movieId,title,genres,imdbId,tmdbId
20413,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,86723,20894.0
20414,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,60584,20878.0
20415,Phase 7 (2011),Comedy|Sci-Fi|Thriller,1568816,69278.0
20416,Demons 2 (Dèmoni 2... l'incubo ritorna) (1986),Horror,90930,40342.0
20417,The Phynx (1970),Comedy,66221,139718.0
20418,Haunter (2013),Horror|Mystery|Thriller,2345567,166271.0
20419,"Big Fix, The (1978)",Comedy|Mystery|Thriller,77233,42213.0
20420,Wrong Cops (2013),Comedy|Crime,2166616,158990.0
20421,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,2458106,180894.0
20422,Always (1985),Comedy|Drama,88701,144231.0
20423,Trinity: Gambling for High Stakes (Odds and Evens) (Pari e dispari) (1978),Comedy|Crime,78058,11367.0
20424,Free Style (2008),Drama,1128071,39055.0
20425,$ellebrity (Sellebrity) (2012),Documentary,2258233,95383.0
20426,Macabre (Macabro) (1980),Horror|Thriller,80764,67737.0
20427,Punk's Dead: SLC Punk! 2 (2014),Comedy,2836166,194188.0
20428,Chinese Hercules (1973),Action|Drama,137427,54861.0
20429,Q (2011),Drama,1879030,86331.0
20430,In the Fog (V tumane) (2012),Drama|War,2325741,103742.0
20431,As Cool As I Am (2013),Comedy|Drama,1906329,83869.0
20432,Everything Happens to Me (a.k.a. Why Did You Pick on Me?) (Chissà perché... capitano tutte a me) (1980),Children|Comedy|Sci-Fi,80530,11039.0
20433,Ice Quake (2010) ,Action|Sci-Fi|Thriller,1657284,62989.0
20434,Fun Size (2012),Comedy,1663143,82679.0
20435,Someone Like Him (Einer wie Bruno) (2011),Comedy|Drama,1670388,85469.0
20436,"Princess for Christmas, A (2011)",Children|Comedy,1083448,79113.0
20437,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,2987732,233063.0
20438,Apnea (Apnoia) (2010),Drama,1686053,69353.0
20439,Open Up to Me (Kerron sinulle kaiken) (2013),Drama,2325909,203060.0
20440,"Fly Away (Bis zum Horizont, dann links!) (2012)",Comedy,1907628,130233.0
20441,Heiter bis wolkig (2012),Comedy|Drama|Romance,2325717,117467.0
20442,White Reindeer (2013),Comedy|Drama,2570738,176085.0
20443,Gorko! (2013),Comedy,3194532,229974.0
20444,High School (2010),Comedy,1247667,27584.0
20445,Carmen (1918),Drama,8950,174928.0
20446,Springsteen & I (2013),Documentary,2513616,199782.0
20447,I Will Fight No More Forever (1975),Action|Drama|War|Western,73138,28323.0
20448,"Dinner, The (Diner, Het) (2013)",Drama|Thriller,2352230,214139.0
20449,Borgman (2013),Thriller,1954315,186929.0
20450,"Lost Thing, The (2010)",Animation|Drama|Fantasy,1669698,58515.0
20451,Buddy Goes West (Occhio alla penna) (1981),Comedy|Western,82835,46445.0
20452,Mio in the Land of Faraway (Mio min Mio) (1987),Adventure|Children|Drama|Fantasy|Mystery,93543,14499.0
20453,Zatoichi's Cane Sword (Zatôichi tekka tabi) (Zatôichi 15) (1967),Action|Adventure|Drama,186725,54277.0
20454,Wild Women (1970),Action|Western,66572,149725.0
20455,Our Little Differences (Die feinen Unterschiede) (2012),Drama,2208272,128151.0
20456,Boy Eating the Bird's Food (To agori troei to fagito tou pouliou) (2012),Drama,2182209,127866.0
20457,"Laughing Woman, The (Frightened Woman, The) (Femina ridens) (1969)",Thriller,124621,100812.0
20458,Vendetta (2013),Action|Crime,2572632,225747.0
20459,Escape to Athena (1979),Action|Adventure|Comedy|War,79117,28981.0
20460,Smiley (2012),Horror,2025667,119278.0
20461,Pretty Good for a Human (People Not as Bad as They Seem) (Aika hyvä ihmiseksi) (1977),Comedy|Drama,75647,328631.0
20462,"Hijack That Went South, The (Kaappari) (2013)",Action|Comedy|Crime,2088871,211233.0
20463,I Am Divine (2013),Documentary,1356790,171910.0
20464,Grudge Match (2013),Comedy,1661382,64807.0
20465,Justin Bieber's Believe (2013),Documentary,3165608,229296.0
20466,Dhoom (2004),Action|Crime|Musical|Romance,422091,17478.0
20467,Meat the Truth (2008),Documentary,1341746,72123.0
20468,"Citizen, The (2012)",Drama,1942989,171698.0
20469,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,465657,13194.0
20470,"Botany of Desire, The (2009)",Documentary,1421383,35076.0
20471,By the People: The Election of Barack Obama (2009),Documentary,1201658,30077.0
20472,"Pirates of Penzance, The (2006)",Adventure|Comedy|Musical,982913,259311.0
20473,Bounty Killer (2013),Action|Sci-Fi|Thriller,2369396,209504.0
20474,"South, The (Lomalla) (2000)",Drama|Thriller,248965,53500.0
20475,Nude for Satan (Nuda per Satana) (1974),Horror,162503,35718.0
20476,White Fang (Zanna Bianca) (1973),Adventure,69536,58061.0
20477,Soundbreaker (2012) ,Documentary,2072236,265111.0
20478,A.C.O.D. (2013),Comedy,1311060,115283.0
20479,Ass Backwards (2013),Comedy,1509788,159024.0
20480,Paranormal Activity: The Marked Ones (2014),Horror|Thriller,2473682,227348.0
20481,Only Lovers Left Alive (2013),Drama|Horror|Romance,1714915,152603.0
20482,Inn of Evil (Inochi bô ni furô) (1971),Crime|Drama,67249,101740.0
20483,Gold (1934),Crime|Sci-Fi,25189,170309.0
20484,Swing (2002),Comedy|Drama|Musical,307538,32616.0
20485,Short Eyes (1977),Drama,76706,81462.0
20486,MacGyver: Trail to Doomsday (1994),Action|Adventure,110420,13632.0
20487,Vegucated (2010),Comedy|Documentary,1814930,76127.0
20488,Serrallonga (2008),Adventure|Drama,1081731,267219.0
20489,Scorching Winds (Garm Hava) (Garam Hawa) (1974),Drama,73034,183654.0
20490,Ditirambo (1969),Comedy|Drama|Mystery|Thriller,61580,257618.0
20491,Cold Trail (Köld slóð) (2006),Drama|Mystery|Thriller,484360,54229.0
20492,"Glass-blower's Children, The (Glasblåsarns barn) (1998)",Children|Drama,119204,83678.0
20493,Restless Souls (Bag det stille ydre) (2005),Drama|Horror|Mystery,400201,15826.0
20494,Hit Man (1972),Crime|Drama,68704,37488.0
20495,The Valley of Gwangi (1969),Sci-Fi|Thriller|Western,65163,42329.0
20496,Voyage to the Prehistoric Planet (1965),Adventure|Sci-Fi,59887,72091.0
20497,Greenwich Village: Music That Defined a Generation (2012) ,Documentary,1941541,158232.0
20498,The Lunchbox (2013),Drama|Romance,2350496,191714.0
20499,Kauwboy (2012),Drama,1776222,114718.0
20500,Liberty (1929),Comedy,20094,48734.0
20501,"Secret, The (2007)",Drama|Romance,446463,14432.0
20502,Stars (1959),Drama|War,53306,199177.0
20503,Lost in Siberia (Ausgerechnet Sibirien) (2012),Comedy|Drama,1833843,107445.0
20504,I Know That Voice (2013),Documentary,2113683,124623.0
20505,"Fallen, The (2004)",Action|Drama|War,382721,39516.0
20506,Yves Saint Laurent (2014),Drama|Romance,2707858,245775.0
20507,Trader Games (Krach) (2010),Action|Drama|Thriller,1135083,53389.0
20508,"Invisible Woman, The (2013)",Drama|Romance,1700845,111473.0
20509,Hunting Elephants (2013),Comedy|Crime,2295196,204810.0
20510,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,2263944,126963.0
20511,"Snitch Cartel, The (El cartel de los sapos) (2011)",Crime|Drama,1774358,136735.0
20512,Foosball (Metegol) (2013),Adventure|Animation|Romance,1634003,153158.0
20513,Modern Boy (Modeon boi) (2008),Drama,1305131,290075.0
20514,Caught (1987),Drama,92734,292062.0
20515,"Texican, The (1966)",Adventure|Western,61081,95410.0
20516,"Gilded Lily, The (1935)",Comedy|Romance,26409,54773.0
20517,"Bride Comes Home, The (1935)",Comedy|Romance,26137,120497.0
20518,Family Honeymoon (1949),Comedy|Romance,40342,95504.0
20519,Diana (2013),Drama|Romance,1758595,118289.0
20520,"We and the I, The (2012)",Drama,1618445,109391.0
20521,To Tulsa and Back: On Tour with J.J. Cale (2005),Documentary,452029,79690.0
20522,Forsaking All Others (1934),Comedy|Drama|Romance,25132,150249.0
20523,"Flesh Merchant, The (Wild and Wicked, The) (1956)",Drama,124578,94747.0
20524,Child Bride (1938),Drama,29989,89581.0
20525,Magic Town (1947),Comedy|Romance,39595,90966.0
20526,Grand Isle (1991),Drama,101970,170399.0
20527,Resistance (2011),Drama|Thriller|War,1391116,96944.0
20528,"Me, Myself and Mum (Les garçons et Guillaume, à table!) (2013)",Comedy,2315200,190880.0
20529,"Soldier's Plaything, A (1930)",Comedy|Drama|Romance|War,22409,193638.0
20530,"Time for Killing, A (1967)",Western,62373,4949.0
20531,Summer of '62 (Cartouches gauloises) (2007),Drama|War,1024188,110992.0
20532,Close to Leo (Tout contre Léo) (2002),Drama,346039,27093.0
20533,Pokémon Origins (2013),Adventure|Animation,3218680,245170.0
20534,Comrade Pedersen (Gymnaslærer Pedersen) (2006),Drama,417046,33114.0
20535,Fast Food (1989),Comedy,97335,71847.0
20536,"Other Shore, The (2013)",Adventure|Documentary,2459100,173480.0
20537,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,1937118,206408.0
20538,+1 (2013),Sci-Fi|Thriller,2395385,176068.0
20539,Allotment Wives (1945),Crime|Drama|Film-Noir,37505,60140.0
20540,Lovers and Lollipops (1956),Drama|Romance,49453,173340.0
20541,Creep Van (2012),Horror,1844643,121498.0
20542,Cutie and the Boxer (2013),Documentary,2355540,159002.0
20543,At Berkeley (2013),Documentary,3091552,211024.0
20544,Ride Along (2014),Action|Comedy,1408253,168530.0
20545,Penguin Pool Murder (1932),Comedy|Drama|Mystery|Romance,23327,84971.0
20546,Breakaway (Speedy Singhs) (2011),Comedy|Drama,1736552,81867.0
20547,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,1205537,137094.0
20548,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,1840309,157350.0
20549,Reasonable Doubt (2014),Crime|Thriller,2304953,240916.0
20550,Heavy Metal Parking Lot (1986),Documentary|Musical,322526,54642.0
20551,18 Years Old and Rising (J'aime regarder les filles) (2011),Comedy,1946269,91052.0
20552,Saint Laurent (2014),Drama|Romance,2707848,221667.0
20553,"Road to Ruin, The (1934)",Drama,25725,95943.0
20554,"Square, The (Al Midan) (2013)",Documentary,2486682,159037.0
20555,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami) (2012),Adventure|Children|Comedy|IMAX,1723642,102207.0
20556,Devil's Due (2014),Horror,2752758,79316.0
20557,Stille nacht (2004),Crime|Mystery|Thriller,403539,81600.0
20558,Shadow Puppets (2007),Horror|Mystery|Thriller,491145,19551.0
20559,Venus Wars (Venus Senki) (1989),Action|Animation|Sci-Fi|War,135037,31769.0
20560,"Adventures of Arsène Lupin, The (Aventures d'Arsène Lupin, Les) (1957)",Crime|Mystery,50152,91380.0
20561,"Night Walker, The (1964)",Horror|Mystery|Thriller,58403,29403.0
20562,Whitecoats (2004),Comedy,367232,55922.0
20563,"First Power, The (1990)",Crime|Horror|Thriller,99578,41374.0
20564,"Assault, The (L'assaut) (2010)",Action|Thriller,1793239,59145.0
20565,Holiday Spin (2012),Drama|Romance,2201034,149206.0
20566,Flight 93 (2006),Drama,481522,10958.0
20567,Another Dawn (Distinto amanecer) (1943),Drama|Romance|Thriller,35807,118011.0
20568,Nobody Lives Forever (1946),Crime|Drama|Film-Noir,38780,26657.0
20569,Dirty Pictures (2000),Drama,217363,135855.0
20570,American Scary (2006),Comedy|Documentary|Horror,371530,88293.0
20571,"Single Shot, A (2013)",Crime|Drama|Film-Noir|Thriller,1540741,159932.0
20572,When Darkness Falls (När mörkret faller) (2006),Drama,782700,28062.0
20573,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le) (2003)",Comedy|Crime|Mystery,356922,37351.0
20574,"Monkey in Winter, A (Un singe en hiver) (1962)",Comedy|Drama,56636,33998.0
20575,Murders in the Zoo (1933),Crime|Horror|Mystery,24360,39311.0
20576,Are You Listening? (1932),Drama,22635,161315.0
20577,We Need a Vacation (Fais-moi des vacances) (2002),Comedy|Drama,296625,249072.0
20578,Why Not Me? (Pourquoi pas moi ?) (1999),Comedy,162556,61663.0
20579,"Rock-afire Explosion, The (2008)",Documentary,1327599,31780.0
20580,Weddings and Babies (1958) ,Drama|Romance,52382,164353.0
20581,Yanco (1961) ,Drama,249259,255576.0
20582,Hello Herman (2012),Drama,1876330,138977.0
20583,Blume in Love (1973),Comedy|Drama|Romance,69808,109259.0
20584,Concussion (2013),Drama,2296697,156965.0
20585,Atrocious (2010),Horror|Thriller,1734067,71622.0
20586,Curse of the Ring (Ring of the Nibelungs) (2004),Action|Adventure|Drama|Fantasy,387541,11188.0
20587,Decoding Annie Parker (2013),Drama,1464191,177047.0
20588,"Laterna, ftoheia kai garyfallo (1958)",Comedy|Drama|Romance,135520,331958.0
20589,"Auntie from Chicago, The (I theia apo to Chicago) (1957)",Comedy|Romance,135673,288526.0
20590,Forced to Kill (1994),Action|Thriller,106946,53063.0
20591,Whitewash (2013),Drama,2297063,174344.0
20592,Friends of God: A Road Trip with Alexandra Pelosi (2007),Documentary,953404,25003.0
20593,Blood Runs Cold (2011),Horror,1844633,78308.0
20594,True Confession (1937),Comedy,29695,114638.0
20595,Gamera vs. Viras (1968) ,Action|Sci-Fi,63000,34131.0
20596,Dark Touch (2013),Horror,2328549,174671.0
20597,Mother of George (2013),Drama,2094890,157384.0
20598,Of Snails and Men (Despre oameni si melci) (2012),Comedy,2078586,136727.0
20599,Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance,2178470,185008.0
20600,Visitors (2013),Documentary,2936174,199423.0
20601,Vizontele Tuuba (2004),Comedy|Drama,399854,92834.0
20602,Easy Money 2 (Snabba cash II) (2012),Action|Crime|Drama,1588342,92647.0
20603,Medora (2013),Documentary,2514894,173465.0
20604,Rampage at Apache Wells (1965),Adventure|Western,59958,19199.0
20605,Wyoming Renegades (1954),Romance|Western,48814,111421.0
20606,"Simple Life of Noah Dearborn, The (1999)",Drama,200138,57680.0
20607,Private Lessons (Élève libre) (2008),Drama,1226334,72465.0
20608,"String, The (Le fil) (2009)",Drama,1302559,69746.0
20609,Love Before Breakfast (1936),Comedy|Romance,27908,114888.0
20610,"Man Who Sleeps, The (Un homme qui dort) (1974)",Drama,192718,104086.0
20611,"Monkey's Paw, The (2013)",Horror|Thriller,2513092,222911.0
20612,Mitt (2014),Documentary,1757800,250769.0
20613,Dear Mr. Watterson (2013),Documentary,2222206,184846.0
20614,Samurai Cop (1989),Action|Thriller,130236,65374.0
20615,Frozen Assets (1992),Comedy,104309,117773.0
20616,My Son (Mon fils à moi) (2006),Drama,446370,76268.0
20617,Over Your Cities Grass Will Grow (2010),Documentary,1414368,100409.0
20618,"Banshee Chapter, The (2013)",Horror|Thriller,2011276,207769.0
20619,Drift (2013),Drama,1714833,137968.0
20620,"Beyond the Law (Al di là della legge) (Bloodsilver) (Good Die First, The) (1968)",Western,62645,12758.0
20621,America (1924),Drama|War,14672,104067.0
20622,It Boy (20 ans d'écart) (2013),Comedy|Romance,2186812,173185.0
20623,"Redemption of General Butt Naked, The (2011)",Documentary|Drama,1733679,81657.0
20624,"Law of Enclosures, The (2000)",Drama,262560,470031.0
20625,Report to the Commissioner (1975),Crime|Drama,73620,42262.0
20626,Deceptive Practice: The Mysteries and Mentors of Ricky Jay (2012),Documentary,2654360,180383.0
20627,"House of Branching Love, The (Haarautuvan rakkauden talo) (2009)",Comedy|Drama,1188992,29007.0
20628,Bachelor Apartment (1931),Comedy|Drama|Romance,21632,96482.0
20629,Backstreet Dreams (Backstreet Strays) (1990),Drama,99090,218689.0
20630,Gas (1981),Comedy,82440,95093.0
20631,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,1418377,100241.0
20632,From the Earth to the Moon (1958),Adventure|Fantasy|Sci-Fi,51638,44969.0
20633,"Astounding She-Monster, The (Naked Invader, The) (1957)",Crime|Horror|Sci-Fi,50143,44693.0
20634,Better Living Through Chemistry (2014),Comedy|Drama,1609479,157099.0
20635,Nymphomaniac: Volume I (2013),Drama,1937390,110414.0
20636,Enemy (2013),Mystery|Thriller,2316411,181886.0
20637,Tapestries of Hope (2009),Documentary,1109523,127687.0
20638,Headquarters (Päämaja) (1970) ,Drama|War,133167,505357.0
20639,Xingu (2012) ,Adventure|Drama,2142055,107203.0
20640,Adam and Eve (Adão e Eva) (1995),Drama,112304,112575.0
20641,Temptation (Tentação) (1997),Drama|Romance,120307,216369.0
20642,Big Bad Wolves (2013),Crime|Thriller,2309224,171540.0
20643,Come Live with Me (1941),Comedy|Romance,33477,33031.0
20644,Striking Range (2006),Action|Thriller,457290,30123.0
20645,Stranger by the Lake (L'inconnu du lac) (2013),Drama|Romance,2852458,186992.0
20646,Labor Day (2013),Drama|Romance,1967545,130150.0
20647,Tom at the Farm (Tom à la ferme) (2013),Drama,2427892,184352.0
20648,Beyond the Walls (Hors les murs) (2012),Drama,2402623,136437.0
20649,"Noordzee, Texas (North Sea Texas) (2011)",Drama,1625150,100898.0
20650,Flowers in the Attic (2014),Drama|Mystery|Thriller,3074694,236399.0
20651,Speedway (1929),Drama|Romance,20439,128006.0
20652,Cry in the Woods (Den som frykter ulven) (2004),Crime|Thriller,408199,33280.0
20653,Heartbreak Hotel (2006),Comedy,785002,2180.0
20654,Blackout (1978),Action|Thriller,77241,100063.0
20655,French Fried Vacation 3 (Les bronzés 3: amis pour la vie) (2006),Comedy,445800,21435.0
20656,Hammer (1972),Action|Crime|Drama,68673,90728.0
20657,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet) (2013)",Adventure|Children|Drama,1981107,157841.0
20658,Behind Enemy Lines (1997),Action|Thriller,115647,45266.0
20659,Manhunt (2008),Horror|Thriller,1054115,11927.0
20660,"Prey, The (La proie) (2011)",Action|Crime|Thriller,1726861,59118.0
20661,"Blank Generation, The (1976)",Musical,74216,46136.0
20662,Scorned (2013),Thriller,2293750,242033.0
20663,À propos de Nice (1930),Documentary,21576,47831.0
20664,"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)",Comedy|Drama|Romance,210843,44516.0
20665,"Soul of Bread, The (Ai de mian bao hun) (2012)",Comedy|Romance,2191861,118761.0
20666,Teen Beach Movie (2013),Children|Musical,2325989,177888.0
20667,Asier ETA biok (2013),Documentary,3183716,234155.0
20668,Faithless (1932),Drama,22873,170234.0
20669,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17) (1967),Action|Drama,63834,54279.0
20670,Gamera vs. Guiron (1969),Action|Adventure,64360,26947.0
20671,Gloria (2013),Comedy|Drama,2425486,160068.0
20672,"I, Cesar (Moi César, 10 ans 1/2, 1m39) (2003)",Children|Comedy,314390,60025.0
20673,Best of the Badmen (1951),Western,43335,144121.0
20674,"Monuments Men, The (2014)",Action|Drama|War,2177771,152760.0
20675,Just Like a Woman (2012),Drama,1855236,150093.0
20676,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,1490017,137106.0
20677,We're Not Dressing (1934),Comedy|Musical,25965,32996.0
20678,Man of the World (1931),Drama|Romance,22119,106573.0
20679,Aliyah (Alyah) (2012) ,Drama,2339351,136582.0
20680,"Road, The (2011)",Crime|Drama|Horror|Thriller,2063008,97794.0
20681,Dirty Story (1984),Drama,89028,477912.0
20682,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,1234721,97020.0
20683,"Art of the Steal, The (2013)",Crime,2172985,209247.0
20684,Rain or Shine (1930),Comedy|Drama|Romance,21282,99608.0
20685,"Betrayed (True and the Brave, The) (1954)",Drama|Romance|Thriller|War,46770,83665.0
20686,Paranoia Agent (2004),Animation|Crime|Drama|Horror|Mystery,433722,313289.0
20687,Nymphomaniac: Volume II (2013),Drama|Mystery,2382009,249397.0
20688,La Luna (2011),Animation,1957945,83564.0
20689,American Anthem (1986),Drama,90631,45930.0
20690,Between Us (2012),Drama,1109574,137566.0
20691,Monsieur Batignole (2002),Comedy|Drama,291400,2594.0
20692,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta) (1971),Drama,67332,505542.0
20693,Loputon Gehennan liekki (2011),Documentary,3479540,253445.0
20694,Tukkijoella (1928),Drama,139673,343435.0
20695,Viper in the Fist (2004),Drama,380798,24685.0
20696,"Courage of the Eagles, The (Les aiguilles rouges) (2006)",Drama,478548,49729.0
20697,"Beware the Gonzo (Gonzo Files, The) (2010)",Comedy|Drama|Romance,1412442,75090.0
20698,"Beware, My Lovely (1952)",Crime|Drama|Film-Noir,44417,43191.0
20699,Bewitched (Alter Ego) (1945),Crime|Drama|Film-Noir|Thriller,37539,42325.0
20700,Eyjafjallajökull (2013),Comedy,2207072,219318.0
20701,Hornets' Nest (1970),Action|Drama|War,65850,87358.0
20702,Schooled: The Price of College Sports (2013) ,Documentary,3057718,239155.0
20703,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,1545660,74461.0
20704,Midsummer (Midsommer) (2003),Drama|Mystery|Thriller,339385,16032.0
20705,Ten Little Indians (Ein Unbekannter rechnet ab) (And Then There Were None) (1974),Crime|Drama|Mystery,72263,4883.0
20706,Mustalaishurmaaja (1929),Drama|Romance,15152,190341.0
20707,"Trials of Muhammad Ali, The (2013)",Documentary,2489734,174688.0
20708,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu) (2012),Drama,1690389,103717.0
20709,Sabotage (2014),Action|Crime|Drama,1742334,144336.0
20710,"Four, The (Si da ming bu) (2012)",Action|Crime|Fantasy,2204340,120143.0
20711,Pardes (1997),Action|Comedy|Musical|Romance,119861,25519.0
20712,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset) (2012)",Adventure|Animation|Children|Comedy,1856053,141614.0
20713,Quest for a Heart (Röllin sydän) (2007),Adventure|Animation|Children|Fantasy|Musical,796232,17794.0
20714,"Wizard of Baghdad, The (1960)",Comedy|Fantasy|Musical,54481,422906.0
20715,"Beyond the Door (Chi sei?) (Devil Within Her, The) (1974)",Horror,71212,33801.0
20716,"Elephant in the Living Room, The (2010)",Documentary,1111313,56441.0
20717,Ray Harryhausen: Special Effects Titan (2011),Documentary,1839590,146490.0
20718,That Guy... Who Was in That Thing (2012),Documentary,2402200,140873.0
20719,"Long Way Down, A (2014)",Comedy|Drama,458413,141043.0
20720,"Three Brothers 2, The (Les trois frères, le retour) (2014)",Comedy,3092076,246320.0
20721,Devil Hunter (El caníbal) (1980),Horror,80486,84362.0
20722,Don't Go Breaking My Heart (Daan gyun naam yu) (2011),Romance,1776143,67793.0
20723,S.O.S. Eisberg (1933),Adventure|Drama,24514,122435.0
20724,Adult World (2013),Comedy,1067765,143049.0
20725,Date and Switch (2014),Comedy,1878942,99367.0
20726,Night on the Galactic Railroad (Ginga-tetsudo no yoru) (1985),Animation|Drama,89206,37585.0
20727,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,2333804,157834.0
20728,Endless Love (2014),Drama|Romance,2318092,226857.0
20729,Winter's Tale (2014),Drama|Fantasy|Mystery,1837709,137321.0
20730,Me tulemme taas (1953),Comedy|Musical,46058,
20731,"Station, The (Blutgletscher) (2013)",Horror,2299206,210913.0
20732,"Theatre Bizarre, The (2011)",Horror,1763316,83727.0
20733,"Story of Ruth, The (1960)",Drama,54343,43042.0
20734,No Nukes (1980),Documentary|Musical,81242,206822.0
20735,Fagbug (2009),Documentary,1320378,172120.0
20736,Attila (2013),Action|Horror|Thriller,3184096,232731.0
20737,Beyond the Law (Beyond the Law - Blue) (1968),Comedy|Crime|Drama,169606,117426.0
20738,Beyond Tomorrow (Beyond Christmas) (1940),Drama|Fantasy|Romance,32247,31445.0
20739,Bhowani Junction (1956),Adventure|Drama|Romance,49007,81699.0
20740,Women in Love (2011),Drama,1738340,370353.0
20741,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,1937133,146375.0
20742,Joe (2013),Drama,2382396,157847.0
20743,"Inside Man, The (Slagskämpen) (1984)",Action|Mystery|Thriller,88133,31295.0
20744,Bickford Shmeckler's Cool Ideas (2006),Comedy|Romance,421045,33563.0
20745,Big Bad Wolf (2006),Comedy|Horror,488962,39341.0
20746,Big Money Rustlas (Big Money Ru$tla$) (2010),Comedy|Western,1380784,43700.0
20747,Love Story 2050 (2008),Adventure|Comedy|Musical|Romance|Sci-Fi,490170,20493.0
20748,"Summit, The (2012)",Documentary,2363471,133441.0
20749,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,1559038,103732.0
20750,The African (1983),Adventure|Comedy,85141,71055.0
20751,Cold Comes the Night (2013),Crime|Drama|Thriller,2511428,210047.0
20752,Chouchou (2003),Comedy,328955,17684.0
20753,Someone Marry Barry (2014),Comedy,1978532,249923.0
20754,Gamera the Brave (2006),Action|Sci-Fi,467923,60160.0
20755,"Painting, The (Tableau, Le) (2011)",Animation,1891769,98162.0
20756,Are All Men Pedophiles (2013),Documentary,2072045,142573.0
20757,Climate of Change (2010),Documentary,1563712,83401.0
20758,Bury My Heart at Wounded Knee (2007),Drama|Western,821638,13470.0
20759,"Cutting Edge: Going for the Gold, The (2006)",Comedy|Drama|Romance,463953,14872.0
20760,Meet Me at the Fair (1953),Musical,46059,355515.0
20761,13 Fighting Men (1960),Western,53558,359195.0
20762,Pretty/Handsome (2008),Drama,871425,218277.0
20763,Gerontophilia (2013),Comedy|Romance,1815717,212721.0
20764,Mystery (Fu cheng mi shi) (2012),Crime|Mystery|Thriller,2369127,103875.0
20765,"King and the Mockingbird, The (Le roi et l'oiseau) (1980)",Animation|Children|Fantasy,79820,22504.0
20766,11.6 (2013),Crime|Drama,2655788,182246.0
20767,Nightmare Factory (2011),Documentary,2062602,92850.0
20768,About Last Night (2014),Comedy|Romance,1826590,222899.0
20769,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2278388,120467.0
20770,Cuban Fury (2014),Comedy,2390237,201086.0
20771,"Paimen, piika ja emäntä (1938)",Drama,121065,
20772,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,2073520,84319.0
20773,Informant (2012),Documentary,2294679,102862.0
20774,All the Light in the Sky (2012),Drama,2442466,141635.0
20775,"Black Coal, Thin Ice (Bai ri yan huo) (2014)",Crime|Drama|Mystery|Thriller,3469910,255756.0
20776,Blind Massage (Tui na) (2014),Drama,3469964,256106.0
20777,Jailbait (2014),Crime|Drama|Thriller,3290276,253046.0
20778,Scott Joplin (1977),Drama,76674,142984.0
20779,Mater and the Ghostlight (2006),Animation|Children|Comedy,901686,13934.0
20780,Your Friend the Rat (2007),Animation,1134859,13061.0
20781,Dug's Special Mission (2009),Animation|Children|Comedy,1537759,24589.0
20782,Satanas (2007),Crime|Drama,473697,33817.0
20783,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono) (1963),Action|Drama,200310,48707.0
20784,Rapture (Arrebato) (1980),Drama|Horror,78797,4494.0
20785,News from Home (1977),Drama,76452,86814.0
20786,Omar (2013),Drama|Romance,2852406,187028.0
20787,Highway (2014) ,Crime|Drama|Romance,2980794,252841.0
20788,When Pigs Have Wings (2011),Comedy,1735200,77458.0
20789,"Ditchdigger's Daughters, The (1997)",Drama,118989,266333.0
20790,Supercondriaque (2014),Comedy,3421514,248507.0
20791,7 Boxes (2012),Thriller,2333598,127847.0
20792,Prêt à tout (2014),Comedy,2442502,204765.0
20793,"Brats, The (Les gamins) (2013)",Comedy,2354181,183836.0
20794,Grand Piano (2013),Mystery|Thriller,2039345,220286.0
20795,Satan's Sword (Daibosatsu tôge) (1960),Action|Drama,409866,294709.0
20796,Satan's Sword 3: The Final Chapter (Daibosatsu toge: Kanketsu-hen) (1961),Action|Drama,199445,329740.0
20797,"Boob, The (1926)",Comedy|Romance,16672,172913.0
